video_id,title,description,author,source,embedded
1QiSeRaQJLw,Livestream vom 2. Bundesparteitag des BSW in Bonn am 12. Januar 2025,"Unser Land verdient mehr.

Bereits im Gründungsjahr 2024 hat das BSW die politische Debatte geprägt und erfolgreich seine Parteistrukturen aufgebaut. Wir sind bundesweit präsent, sind in vier Parlamente und zwei Landesregierungen eingezogen und haben 16 Landesverbände ins Leben gerufen. Eine solch erfolgreiche Parteigründung ist in der Geschichte der Bundesrepublik Deutschland ohne Beispiel. 
00:00 Start
12:25 Rede von Christian Leye
35:32 Rede von Amira Mohamed Ali
1:03:42 Rede von Shervin Haghsheno
1:13:38 Rede von Katja Wolf
1:18:25 Rede von Sevim Dagdelen
1:23:55 Rede von Thorsten Renken
1:28:40 Rede von Robert Crumbach
1:36:10 Rede von Oliver Ruhnert
1:42:40 Rede von Sabine Zimmermann
1:49:25 Grußwort des Journalisten Paul Schreyer
1:56:50 Ralf Krämer & Josephine Thyret zum Gewerkschaftsaufruf „Frieden wählen! Deshalb BSW!“
2:02:29 Rede von Michael Lüders
2:08:30 Rede von Klaus Ernst
2:12:38 Rede von Thomas Geisel
2:16:45 Rede von Matthias Schrappe 
2:24:52 Rede von Friederike Benda
2:29:00 Rede von Amid Rabieh
3:36:18 Rede von Christian Leye
3:52:05 Rede von Sahra Wagenknecht
5:28:40 Rede von Ralph Suikat
5:49:35 Rede von Oskar Lafontaine


#nurnochbsw  #bundestagswahl2025 #bsw #wagenknecht",Bündnis Sahra Wagenknecht,https://www.youtube.com/watch?v=1QiSeRaQJLw,True
ZlZYKodajcA,"Christian Leye, BSW-Generalsekretär: ""Kompromisslos für den Frieden einstehen!""","Eine neue Partei aufzubauen und damit erfolgreich zu sein, ist ein Wagnis, das vor uns noch niemand geschafft hat. Aber genau das war nötig. Es braucht eine Partei,  die in diesen immer verrückteren Zeiten kompromisslos für den Frieden einsteht. Eine Partei, die in den Krisen unserer Zeit fest an der Seite der arbeitenden Bevölkerung steht.

#UnserLandVerdientMehr #bsw #bundestagswahl2025",Bündnis Sahra Wagenknecht,https://www.youtube.com/watch?v=ZlZYKodajcA,True
gqeDfap-QZQ,"""Wir sind die einzige Partei, die sich dem Kriegskurs entgegenstellt.""","Das #bsw ist die einzige Partei, die sich gegen den wahnsinnigen Kriegskurs aller anderen Parteien stellt. Wir sind die einzigen, die sich gegen die Stationierung der US-Mittelstreckenraketen in Deutschland wehren.
Darum am 23.2. BSW wählen!

#UnserLandVerdientMehr #frieden",Bündnis Sahra Wagenknecht,https://www.youtube.com/watch?v=gqeDfap-QZQ,True
bxra31keHX4,"Amira Mohamed Ali: ""Merz ist der Bettvorleger der Grünen!""","Auf dem 2. Bundesparteitag in Bonn wird heute der Grundstein für die #bundestagswahl2025  gelegt. Die Politik in unserem Land braucht endlich mehr Vernunft; die Menschen in unserem Land verdienen mehr #Gerechtigkeit. 

„Wir kämpfen dafür, dass das Aufstiegsversprechen wieder gilt, dass wir zu einer Gesellschaft zurückkehren, in der Gemeinwohl und Gemeinsinn eine Bedeutung haben und nicht nur die Ellenbogen regieren“, betont BSW-Parteivorsitzende Amira Mohamed Ali in ihrer Rede. 

Wir sind die einzige Partei, die sich gegen den wahnsinnigen Kriegskurs aller anderen Parteien stellt. Wir sind die einzigen, die sich gegen die Stationierung der US-Mittelstreckenraketen in Deutschland wehren.

„Wir kämpfen gegen die grottenschlechte Politik der alten Parteien, die die realen Probleme der Menschen in unserem Land nicht nur vehement ignorieren, sondern diese Probleme zum großen Teil erst verursacht haben.“

#UnserLandVerdientMehr #bsw",Bündnis Sahra Wagenknecht,https://www.youtube.com/watch?v=bxra31keHX4,True
v6BIrq4EvY4,Wir sind die Stimme für Vernunft und Gerechtigkeit!,"Hilf uns, damit unsere Stimme noch lauter wird und wir
mehr Einfluss auf die Politik bekommen. 
Unterstütze uns mit einer Spende:
https://spenden.bsw-vg.de/",Bündnis Sahra Wagenknecht,https://www.youtube.com/watch?v=v6BIrq4EvY4,True
gOhzXTg2WCc,"Mit Merz, Scholz und Habeck geht es immer weiter bergab!","Die alten Parteien hatten alle Ihre Chance und haben es vergeigt! Mit #Merz, #Scholz und #Habeck geht es immer weiter bergab. So darf es nicht weitergehen! Wir brauchen eine #Politik der wirtschaftlichen Vernunft, sozialen Gerechtigkeit und des Friedens. Wir brauchen den politischen Neustart – und keine Fehlzündung!


#Neustart #bsw #SozialeGerechtigkeit #Frieden #Verantwortungsvoll",Bündnis Sahra Wagenknecht,https://www.youtube.com/watch?v=gOhzXTg2WCc,True
PqtkQsgtGSw,Unser Land verdient mehr!,"Wir müssen eine Politik beenden, die unseren Wohlstand vernichtet, den Frieden gefährdet und den sozialen Zusammenhalt zerstört. Unser Land braucht einen Neuanfang, doch mit den gescheiterten Rezepten der Ampel und der Union wird unsere Wirtschaft kein Comeback schaffen. 

Wir brauchen eine vernünftige Energiepolitik mit sinkenden Preisen und eine Runderneuerung der Infrastruktur sowie massive Investitionen in unser Bildungssystem. Eine Rückkehr zu Entspannungspolitik und Diplomatie statt einer Außenpolitik, die Kriege mit Waffen befeuert. Eine Politik, die den sozialen Zusammenhalt stärkt und Leistung würdigt - mit höheren Renten, bezahlbaren Mieten und Sicherheit für alle. Dafür stehen wir als BSW mit unserer Kanzlerkandidatin Sahra Wagenknecht.


#Neuanfang #Energiepolitik #Infrastruktur #Bildungssystem #Entspannungspolitik #Diplomatie #SozialerZusammenhalt #LeistungWürdigen #HöhereRenten #BezahlbareMieten #bsw",Bündnis Sahra Wagenknecht,https://www.youtube.com/watch?v=PqtkQsgtGSw,True
jZINcr6LFVg,Vorstellung der Kampagne zur Bundestagswahl 2025,"Unser Land verdient mehr!
Wie können wir unsere Wirtschaft aus der Krise führen, den sozialen Zusammenhalt stärken und verhindern, dass der Krieg in der Ukraine weiter eskaliert? Weder die gescheiterten Ampel-Parteien, noch Union oder AfD haben dafür ein Rezept – wir vom BSW schon!

Seien Sie live dabei, wenn das Bündnis Sahra Wagenknecht seine Kampagne zur Bundestagswahl vorstellt und Antworten auf die drängende Frage gibt: Wie schafft Deutschland ein Comeback? 
Am Mittwoch, den 18.12. um 11 Uhr im Haus der Bundespressekonferenz in Berlin oder per Livestream.",Bündnis Sahra Wagenknecht,https://www.youtube.com/watch?v=jZINcr6LFVg,True
aSjuEwaQPfo,"Gefährlich sind die, die den Krieg zu uns holen!","Weil wir uns für Diplomatie und Frieden einsetzen, titelt die BILD besorgt: „Sitzt Putin bald mit im Bundesrat?“ Ernsthaft? „Russlandnähe?“ Nein! Das BSW ist: Friedensnähe! 
Diese Art der Auseinandersetzung wird genutzt, weil es schlicht keine stichhaltigen Argumente dafür gibt. Aber klar, es ist Wahlkampfzeit: Da wirft man mit Behauptungen um sich, anstatt inhaltlich zu argumentieren. Die SPD redet plötzlich wieder von sozialer Gerechtigkeit und inszeniert sich als soziale Partei, und Merz fordert Taurus-Raketen, obwohl diese Forderung uns einem großen nuklearen Krieg näherbringt.

Wir sagen: Das Sterben in der Ukraine muss aufhören, durch Diplomatie, nicht durch immer mehr neue Waffen. Und das werden wir auch weiterhin sagen. Eine Gefahr sind nicht wir, die die Mehrheit vertreten, die Verhandlungen und Frieden wollen. Eine Gefahr sind die, die den Krieg gegen den Willen der Mehrheit zu uns holen wollen.

Lasst euch nicht von absurden Vorwürfen blenden: Wir bleiben standhaft, auch wenn es dem Mainstream nicht passt!

#frieden #bsw #bundestagswahl2025 #diplomatiejetzt",Bündnis Sahra Wagenknecht,https://www.youtube.com/watch?v=aSjuEwaQPfo,True
fCelMi0Ae2E,Fällt uns da ein Unterschied auf?,#QualitätsJournalismus #ObjektivitätinderARD #Miosga #Habeck #Wagenknecht #bsw,Bündnis Sahra Wagenknecht,https://www.youtube.com/watch?v=fCelMi0Ae2E,True
