video_id,title,description,author,source,embedded
q0LHBDHeIyo,"Bodo Ramelow legt sich mit ELON MUSK, AMAZON & Co. an! #shorts",,DIE LINKE,https://www.youtube.com/watch?v=q0LHBDHeIyo,True
k1yKwezZep8,MIETWUCHER ohne Ende?? WIr helfen dir! #shorts,,DIE LINKE,https://www.youtube.com/watch?v=k1yKwezZep8,True
2mw6O3Rk2u0,"Gregor Gysi Über Die Zukunft Des Kapitalismus, Karl Marx und Den Demokratischen Sozialismus","Gregor Gysi spricht bei Phoenix anlässlich des 200. Geburtstags von Karl Marx über dessen Erbe und seine Bedeutung für die Gegenwart. Dabei betont er dessen Rolle als Vordenker von Freiheit, Emanzipation und sozialer Gerechtigkeit. Er spricht über die Zukunft des Kapitalismus und den notwendigen Übergang zu einem demokratischen Sozialismus.",DIE LINKE,https://www.youtube.com/watch?v=2mw6O3Rk2u0,True
CH5gBP7O6_8,Diese Linken Politikerin Heizt Der AfD Ein Wie Noch Nie!,"In ihrer flammenden Rede appelliert Mersedeh Ghazaei daran, klar Haltung gegen die AfD zu zeigen. Denn die AfD ist mehr als eine Schwurbelpartei – sie ist eine Gefahr für die Demokratie und unsere Grundrechte! Wir als Linke kämpfen für eine solidarische und gerechte Gesellschaft - gegen Rassismus, Gewalt und rechte Hetze! Unsere Alternative heißt Solidarität!",DIE LINKE,https://www.youtube.com/watch?v=CH5gBP7O6_8,True
fOY7WqVJoqw,Wir sind wieder bei 5 Prozent! 🥳,,DIE LINKE,https://www.youtube.com/watch?v=fOY7WqVJoqw,True
jaD4t-UN4E4,Hol Zurück Was Dir Gehört! Unser Wahlspot zur Bundestagswahl,"Wir präsentieren unseren Wahlwerbespot zur Bundestagswahl 2025 mit Heidi Reichinnek, Jan van Aken, Gregor Gysi und Bodo Ramelow!

Wir legen uns mit denen da oben an – für dich und mit dir. Denn soziale Gerechtigkeit gibt es nicht geschenkt. Während die Zahl der Milliardäre wächst, werden immer mehr Menschen durch hohe Mieten, steigende Lebensmittelpreise und Inflation in die Armut gedrängt.Es braucht eine Atempause für die Mehrheit – mit einem Mietendeckel und Preisdeckel für Lebensmittel. 

Doch statt Lösungen zu bieten, suchen andere Parteien Sündenböcke ganz unten. Wir nicht. Wir stehen solidarisch zusammen und kämpfen für eine Politik für alle – gegen Milliardäre und ihre Freunde in der Politik. Am 23. Februar Die Linke wählen – für soziale Gerechtigkeit und bezahlbares Leben!

#Politik #DieLinke #bundestag",DIE LINKE,https://www.youtube.com/watch?v=jaD4t-UN4E4,True
RqfL1TQHpFI,Gregor Gysi ZERLEGT Trump Live Im TV!,"Donald Trump bleibt eine Gefahr für die Demokratie – auch in Deutschland. Gregor Gysi spricht über die fehlende Souveränität der EU, die Schwäche der Bundesregierung und warum man Trump nicht mit Unterwürfigkeit begegnen darf. Ein souveränes Deutschland muss endlich eigene Interessen vertreten, statt sich von einem US-Präsidenten mit Minderwertigkeitskomplexen einschüchtern zu lassen!

Quelle: Phoenix vom 18. Januar 2025",DIE LINKE,https://www.youtube.com/watch?v=RqfL1TQHpFI,True
QBC7-e18arw,"Trump, Musk & Co: Es sollte keine Milliardäre geben!",,DIE LINKE,https://www.youtube.com/watch?v=QBC7-e18arw,True
4aQpvI2WVjA,Heidi Reichinnek Und Jan Van Aken Bringen Den Saal Zum BEBEN!,"Wir sind die soziale Stimme im Bundestag für alle, die ohne goldenen Löffel im Mund geboren wurden. Wir werden uns niemals damit abfinden, dass die Mieten immer mehr Menschen richtig die Luft abschnüren. Wir werden uns niemals damit abfinden, dass so viele Menschen hier sich den ganzen Tag krumm legen und am Ende des Monats das Geld dann doch nicht reicht, weil die Lebensmittelpreise einfach unendlich gestiegen sind. 

Unsere Aufgabe im nächsten Deutschen Bundestag ist klar: Druck machen für einen Mietendeckel, dafür sorgen, dass Millionäre und Milliardäre endlich ihren gerechten Anteil zur Gesellschaft beitragen und der Regierung ganz genau auf die Finger schauen.

Die Zukunft ist links!",DIE LINKE,https://www.youtube.com/watch?v=4aQpvI2WVjA,True
Tvszp8EBm-0,Gefährliche Abhängigkeit: Raus aus Trumps Energie-Falle! Pressekonferenz mit Jan van Aken,"Jan van Aken erklärt in der Pressekonferenz, wie wir uns aus Donald Trumps gefährlicher Energie-Falle befreien.",DIE LINKE,https://www.youtube.com/watch?v=Tvszp8EBm-0,True
V51XzXBrFZ8,"SILBERLOCKEN Gysi, Ramelow & Bartsch Präsentieren Unsere SPITZENKANDIDATEN Zur Bundestagswahl!","Das war die Vorstellung unserer Spitzenkandidatinnen und Spitzenkandidaten durch die Silberlocken auf unserem Parteitag vor der Bundestagswahl 2025!

Hier den Parteitag in voller Länge schauen: https://www.youtube.com/watch?v=wtRC6Ytwr6E",DIE LINKE,https://www.youtube.com/watch?v=V51XzXBrFZ8,True
PT07VDPsRN0,Ines Schwerdtner Rechnet Ab: KAMPFANSAGE An Friedrich Merz Und Die Agenda 2030!,"Das war die Rede unserer Parteivorsitzenden Ines Schwerdtner auf unserem Parteitag vor der Bundestagswahl 2025!

Hier den Parteitag in voller Länge schauen: https://www.youtube.com/watch?v=wtRC6Ytwr6E",DIE LINKE,https://www.youtube.com/watch?v=PT07VDPsRN0,True
bOXKRIeXbZ4,Sören Pellmann Gegen AfD Mit Voller Breitseite!,"Das war die Rede unseres Gruppenvorsitzenden im Bundestag Sören Pellmann auf unserem Parteitag vor der Bundestagswahl 2025!

Hier den Parteitag in voller Länge schauen: https://www.youtube.com/watch?v=wtRC6Ytwr6",DIE LINKE,https://www.youtube.com/watch?v=bOXKRIeXbZ4,True
W9wefeTdeEg,"Wenn du uns deine Stimme schenkst, ist deine Stimme nicht verschenkt! #dielinke",,DIE LINKE,https://www.youtube.com/watch?v=W9wefeTdeEg,True
ZYELuRol65U,Jan van Aken mit KLARER KANTE Gegen Die AfD!,"Das war die Rede unseres Parteivorsitzenden und Spitzenkandidaten Jan van Aken auf unserem Parteitag vor der Bundestagswahl 2025!

Hier den Parteitag in voller Länge schauen: https://www.youtube.com/watch?v=wtRC6Ytwr6E",DIE LINKE,https://www.youtube.com/watch?v=ZYELuRol65U,True
cAcq-yTOFuQ,Gregor Gysi hält KÄMPFERISCHE REDE zur BUNDESTAGSWAHL!,"Das war die Rede von Gregor Gysi auf unserem Parteitag vor der Bundestagswahl 2025!

Hier den Parteitag in voller Länge schauen: https://www.youtube.com/watch?v=wtRC6Ytwr6E",DIE LINKE,https://www.youtube.com/watch?v=cAcq-yTOFuQ,True
UpnMazw8xRc,Bodo Ramelow HEIZT Den Reichen Ein!,"Das war die Rede des ehemaligen Ministerpräsidenten Bodo Ramelow auf unserem Parteitag vor der Bundestagswahl 2025!

Hier den Parteitag in voller Länge schauen: https://www.youtube.com/watch?v=wtRC6Ytwr6",DIE LINKE,https://www.youtube.com/watch?v=UpnMazw8xRc,True
BGGqJNrFcbo,Heidi Reichinnek: Abrechnung Mit Der Ampel!,"Das war die Rede unserer Spitzenkandidatin Heidi Reichinnek auf unserem Parteitag vor der Bundestagswahl 2025!

Hier den Parteitag in voller Länge schauen: https://www.youtube.com/watch?v=wtRC6Ytwr6E",DIE LINKE,https://www.youtube.com/watch?v=BGGqJNrFcbo,True
wtRC6Ytwr6E,Außerordentlicher Bundesparteitag der Partei Die Linke in Berlin,,DIE LINKE,https://www.youtube.com/watch?v=wtRC6Ytwr6E,True
Rzz4-Zam_tY,Ines legt sich mit den Reichen und den Rechten an!,,DIE LINKE,https://www.youtube.com/watch?v=Rzz4-Zam_tY,True
X3ryjLyXuf4,Warum Jan van Aken Milliardäre ABSCHAFFEN Will!,,DIE LINKE,https://www.youtube.com/watch?v=X3ryjLyXuf4,True
Fc3WSV0gaH0,Wie Jan Van Aken Das GESETZ Brach Für Uns Alle!,"Die Partei mit dem Whistleblower: TTIP bedrohte unsere Freiheit und unsere Ernährungssicherheit. Unser Vorsitzender Jan van Aken half damals mit, das Abkommen mit den USA zu Fall zu bringen - und setzte viel aufs Spiel!",DIE LINKE,https://www.youtube.com/watch?v=Fc3WSV0gaH0,True
WRaoWHFITx4,EKLAT Beim WDR! Spitzenkandidatin will Milliardäre ABSCHAFFEN!,"Während die einen von ihrer Arbeit kaum leben können, häufen die Superreichen Milliarden an – oft ohne eigene Leistung, sondern durch Erbschaften und Ausbeutung anderer. 

Eigentum verpflichtet – so steht es im Grundgesetz. Doch Superreiche entziehen sich oft ihrer Verantwortung durch Steuerschlupflöcher und Erbschaften, die kaum besteuert werden. Wir wollen das ändern: durch eine gerechte Besteuerung, ein Finanzregister für Transparenz und echte Entlastung für die arbeitende Bevölkerung!

Quelle: ""Auf einen Döner mit Heidi Reichinnek"", WDR, 11. Januar 2025",DIE LINKE,https://www.youtube.com/watch?v=WRaoWHFITx4,True
